id,shelf,platform,title,source,genre,genre_source,family,verdict,verdict_why,venue_fit,tier,play,status
D-20172021-0109,D,2017-2021,Fidget Trading,memory,,,,,,,3,,todo
D-20222026-0001,D,2022-2026,スイカゲーム,memory,,,,,,,3,,todo
D-20222026-0002,D,2022-2026,Suika Game,memory,,,,,,,3,,todo
D-20222026-0003,D,2022-2026,Wordle,memory,,,,,,,3,,todo
D-20222026-0004,D,2022-2026,Connections,memory,,,,,,,3,,todo
D-20222026-0005,D,2022-2026,Block Blast,memory,,,,,,,3,,todo
D-20222026-0006,D,2022-2026,Hexa Sort,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0007,D,2022-2026,Screw Jam,memory,,,,,,,3,,todo
D-20222026-0008,D,2022-2026,Zen Match,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0009,D,2022-2026,Tile Busters,memory,,,,,,,3,,todo
D-20222026-0010,D,2022-2026,Goods Sort,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0011,D,2022-2026,Color Water Sort,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0012,D,2022-2026,Traffic Escape,memory,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
D-20222026-0013,D,2022-2026,Car Out,memory,,,,,,,3,,todo
D-20222026-0014,D,2022-2026,Bus Jam,memory,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
D-20222026-0015,D,2022-2026,Bus Out,memory,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
D-20222026-0016,D,2022-2026,Match Factory,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0017,D,2022-2026,Triple Match 3D,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0018,D,2022-2026,Monopoly GO!,memory,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
D-20222026-0019,D,2022-2026,Pokémon TCG Pocket,memory,,,,,,,3,,todo
D-20222026-0020,D,2022-2026,ポケポケ,memory,,,,,,,3,,todo
D-20222026-0021,D,2022-2026,学園アイドルマスター,memory,,,,,,,3,,todo
D-20222026-0022,D,2022-2026,幻塔,memory,,,,,,,3,,todo
D-20222026-0023,D,2022-2026,ゼンレスゾーンゼロ,memory,,,,,,,3,,todo
D-20222026-0024,D,2022-2026,鳴潮,memory,,,,,,,3,,todo
D-20222026-0025,D,2022-2026,崩壊:スターレイル,memory,,,,,,,3,,todo
D-20222026-0026,D,2022-2026,勝利の女神:NIKKE,memory,,,,,,,3,,todo
D-20222026-0027,D,2022-2026,ブルーアーカイブ,memory,,,,,,,3,,todo
D-20222026-0028,D,2022-2026,モンスターハンターNow,memory,,,,,,,3,,todo
D-20222026-0029,D,2022-2026,ドラゴンクエストウォーク,memory,,,,,,,3,,todo
D-20222026-0030,D,2022-2026,Capybara Go!,memory,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
D-20222026-0031,D,2022-2026,Whiteout Survival,memory,,,,,,,3,,todo
D-20222026-0032,D,2022-2026,Last War: Survival,memory,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
D-20222026-0033,D,2022-2026,Kingshot,memory,,,,,,,3,,todo
D-20222026-0034,D,2022-2026,Save the Doge,memory,,,,,,,3,,todo
D-20222026-0035,D,2022-2026,Hide N Seek,memory,,,,,,,3,,todo
D-20222026-0036,D,2022-2026,Merge Fellas,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0037,D,2022-2026,Merge Cannon,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0038,D,2022-2026,Squad Busters,memory,,,,,,,3,,todo
D-20222026-0039,D,2022-2026,Mob Control,memory,,,,,,,3,,todo
D-20222026-0040,D,2022-2026,Magic Sort,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0041,D,2022-2026,Twisted Tangle,memory,,,,,,,3,,todo
D-20222026-0042,D,2022-2026,Nuts and Bolts,memory,,,,,,,3,,todo
D-20222026-0043,D,2022-2026,Hexa Puzzle,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0044,D,2022-2026,Seat Away,memory,,,,,,,3,,todo
D-20222026-0045,D,2022-2026,Screw Pin Jam,memory,,,,,,,3,,todo
D-20222026-0046,D,2022-2026,Pin Out,memory,,,,,,,3,,todo
D-20222026-0047,D,2022-2026,Cat Sort,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0048,D,2022-2026,Jam Sort,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0049,D,2022-2026,Wood Blocks,memory,,,,,,,3,,todo
D-20222026-0050,D,2022-2026,Tetris Block Puzzle,memory,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
D-20222026-0051,D,2022-2026,Dungeon Crawl idle,memory,,,,,,,3,,todo
D-20222026-0052,D,2022-2026,Legend of Mushroom,memory,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
D-20222026-0053,D,2022-2026,Cookie Run: Kingdom,memory,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
D-20222026-0054,D,2022-2026,Honkai: Star Rail,memory,,,,,,,3,,todo
D-20222026-0055,D,2022-2026,Palworld Mobile,memory,,,,,,,3,,todo
D-20222026-0056,D,2022-2026,BitLife,memory,,,,,,,3,,todo
D-20222026-0057,D,2022-2026,Sprunki,memory,,,,,,,3,,todo
D-20222026-0058,D,2022-2026,Incredibox,memory,,,,,,,3,,todo
D-20222026-0059,D,2022-2026,Geometry Dash 2.2,memory,,,,,,,3,,todo
D-20222026-0060,D,2022-2026,Balatro Mobile,memory,,,,,,,3,,todo
E-32X-0001,E,32X,After Burner Complete,no-intro,,,,,,,3,,todo
E-32X-0002,E,32X,"Amazing Spider-Man, The - Web of Fire",no-intro,,,,,,,3,,todo
E-32X-0003,E,32X,BC Racers,no-intro,,,,,,,3,,todo
E-32X-0004,E,32X,Blackthorne,no-intro,,,,,,,3,,todo
E-32X-0005,E,32X,Brutal - Above the Claw,no-intro,,,,,,,3,,todo
E-32X-0006,E,32X,Cosmic Carnage,no-intro,,,,,,,3,,todo
E-32X-0007,E,32X,Darxide,no-intro,,,,,,,3,,todo
E-32X-0008,E,32X,Doom,no-intro,,,,,,,3,,todo
E-32X-0009,E,32X,FIFA Soccer 96,no-intro,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-32X-0010,E,32X,Golf Magazine Presents - 36 Great Holes Starring Fred Couples,no-intro,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-32X-0011,E,32X,Knuckles' Chaotix,no-intro,,,,,,,3,,todo
E-32X-0012,E,32X,Kolibri,no-intro,,,,,,,3,,todo
E-32X-0013,E,32X,Metal Head,no-intro,,,,,,,3,,todo
E-32X-0014,E,32X,Mortal Kombat II,no-intro,Fighting,inferred,殴る・斬る,明,勝敗が出る。何を食らったかも見える,bar,2,,todo
E-32X-0015,E,32X,Motherbase,no-intro,,,,,,,3,,todo
E-32X-0016,E,32X,Motocross Championship,no-intro,,,,,,,3,,todo
E-32X-0017,E,32X,NBA Jam - Tournament Edition,no-intro,,,,,,,3,,todo
E-32X-0018,E,32X,NFL Quarterback Club,no-intro,,,,,,,3,,todo
E-32X-0019,E,32X,Pitfall - The Mayan Adventure,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-32X-0020,E,32X,Primal Rage,no-intro,,,,,,,3,,todo
E-32X-0021,E,32X,RBI Baseball '95,no-intro,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-32X-0022,E,32X,Sangokushi IV,no-intro,,,,,,,3,,todo
E-32X-0023,E,32X,Space Harrier,no-intro,,,,,,,3,,todo
E-32X-0024,E,32X,Star Trek - Starfleet Academy - Starship Bridge Simulator,no-intro,,,,,,,3,,todo
E-32X-0025,E,32X,Star Wars Arcade,no-intro,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-32X-0026,E,32X,Stellar Assault,no-intro,,,,,,,3,,todo
E-32X-0027,E,32X,T-MEK,no-intro,,,,,,,3,,todo
E-32X-0028,E,32X,Tempo,no-intro,Music / Dancing,inferred,音に乗る,明,拍ごとに良し悪しが出る。画面を見なくても分かる,bar+kanko,2,,todo
E-32X-0029,E,32X,Virtua Fighter,no-intro,Fighting,inferred,殴る・斬る,明,勝敗が出る。何を食らったかも見える,bar,2,,todo
E-32X-0030,E,32X,Virtua Racing Deluxe,no-intro,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-32X-0031,E,32X,WWF Raw,no-intro,,,,,,,3,,todo
E-32X-0032,E,32X,WWF WrestleMania - The Arcade Game,no-intro,,,,,,,3,,todo
E-32X-0033,E,32X,World Series Baseball Starring Deion Sanders,no-intro,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-32X-0034,E,32X,Zaxxon's Motherbase 2000,no-intro,,,,,,,3,,todo
E-3DS-0001,E,3DS,100% Pascal Sensei - Kanpeki Paint Bombers,no-intro,,,,,,,3,,todo
E-3DS-0002,E,3DS,12-Sai. Honto no Kimochi,no-intro,,,,,,,3,,todo
E-3DS-0003,E,3DS,12-Sai. Koisuru Diary,no-intro,,,,,,,3,,todo
E-3DS-0004,E,3DS,12-Sai. Torokeru Puzzle Futari no Harmony,no-intro,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-3DS-0005,E,3DS,2in1 - Life with Horses 3D + My Baby Pet Hotel 3D,no-intro,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-3DS-0006,E,3DS,2in1 - Life with Horses 3D + My Western Horse 3D,no-intro,,,,,,,3,,todo
E-3DS-0007,E,3DS,2in1 - My Vet Practice 3D - In the Country + My Baby Pet Hotel 3D,no-intro,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-3DS-0008,E,3DS,2in1 Horses 3D - My Foal 3D + My Riding Stables 3D - Rivals in the Saddle,no-intro,,,,,,,3,,todo
E-3DS-0009,E,3DS,2in1 Horses 3D Vol.2 - Rivals in the Saddle and Jumping for the Team 3D,no-intro,,,,,,,3,,todo
E-3DS-0010,E,3DS,2in1 Horses 3D Vol.3 - My Riding Stables 3D - Jumping for the Team and My Western Horse 3D,no-intro,,,,,,,3,,todo
E-3DS-0011,E,3DS,35 Classic Games,no-intro,,,,,,,3,,todo
E-3DS-0012,E,3DS,3D Game Collection - 55-in-1,no-intro,,,,,,,3,,todo
E-3DS-0013,E,3DS,3D MahJongg,no-intro,,,,,,,3,,todo
E-3DS-0014,E,3DS,3in1 Horses - My Riding Stables 3D - Jumping for the Team + Riding Star 3D + My Western Horse 3D,no-intro,,,,,,,3,,todo
E-3DS-0015,E,3DS,4 Elements,no-intro,,,,,,,3,,todo
E-3DS-0016,E,3DS,50 Classic Games,no-intro,,,,,,,3,,todo
E-3DS-0017,E,3DS,50 Classic Games 3D,no-intro,,,,,,,3,,todo
E-3DS-0018,E,3DS,7th Dragon III Code - VFD,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0019,E,3DS,A-Ressha de Ikou 3D,no-intro,,,,,,,3,,todo
E-3DS-0020,E,3DS,A-Ressha de Ikou 3D NEO,no-intro,,,,,,,3,,todo
E-3DS-0021,E,3DS,AKB48+Me,no-intro,,,,,,,3,,todo
E-3DS-0022,E,3DS,Ace Combat - Assault Horizon Legacy,no-intro,,,,,,,3,,todo
E-3DS-0023,E,3DS,Ace Combat - Assault Horizon Legacy+,no-intro,,,,,,,3,,todo
E-3DS-0024,E,3DS,Ace Combat 3D - Cross Rumble,no-intro,,,,,,,3,,todo
E-3DS-0025,E,3DS,Ace Combat 3D - Cross Rumble+,no-intro,,,,,,,3,,todo
E-3DS-0026,E,3DS,Acrylic Palette - Irodori Cafe - Cheers,no-intro,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-3DS-0027,E,3DS,Adventure Time - Explore the Dungeon Because I Don't Know!,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0028,E,3DS,Adventure Time - Finn & Jake Investigations,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0029,E,3DS,Adventure Time - Hey Ice King! Why'd You Steal Our Garbage!!,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0030,E,3DS,Adventure Time - Nameless Oukoku no Sannin no Princess,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0031,E,3DS,Adventure Time - The Secret of the Nameless Kingdom,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0032,E,3DS,"Adventures of Tintin, The - The Game",no-intro,,,,,,,3,,todo
E-3DS-0033,E,3DS,"Adventures of Tintin, The - The Secret of the Unicorn",no-intro,,,,,,,3,,todo
E-3DS-0034,E,3DS,Aikatsu Stars! My Special Appeal,no-intro,,,,,,,3,,todo
E-3DS-0035,E,3DS,Aikatsu! 2-ri no My Princess,no-intro,,,,,,,3,,todo
E-3DS-0036,E,3DS,Aikatsu! 365-nichi no Idol Days,no-intro,,,,,,,3,,todo
E-3DS-0037,E,3DS,Aikatsu! Cinderella Lesson,no-intro,,,,,,,3,,todo
E-3DS-0038,E,3DS,Aikatsu! My No.1 Stage!,no-intro,,,,,,,3,,todo
E-3DS-0039,E,3DS,Alien Chaos 3D,no-intro,,,,,,,3,,todo
E-3DS-0040,E,3DS,All Kamen Rider - Rider Revolution,no-intro,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-3DS-0041,E,3DS,"Alliance Alive, The",no-intro,,,,,,,3,,todo
E-3DS-0042,E,3DS,"Amazing Spider-Man 2, The",no-intro,,,,,,,3,,todo
E-3DS-0043,E,3DS,"Amazing Spider-Man, The",no-intro,,,,,,,3,,todo
E-3DS-0044,E,3DS,American Mensa Academy,no-intro,,,,,,,3,,todo
E-3DS-0045,E,3DS,Andro Dunos 2,no-intro,,,,,,,3,,todo
E-3DS-0046,E,3DS,Angler's Club - Ultimate Bass Fishing 3D,no-intro,Hunting and Fishing,inferred,狩る・釣る,明,釣れた/逃したが一目。大きさで満足が決まる,shokudo+kanko,2,,todo
E-3DS-0047,E,3DS,Angry Birds Star Wars,no-intro,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-3DS-0048,E,3DS,Angry Birds Trilogy,no-intro,,,,,,,3,,todo
E-3DS-0049,E,3DS,Animal Crossing - Happy Home Designer,no-intro,,,,,,,3,,todo
E-3DS-0050,E,3DS,Animal Crossing - New Leaf,no-intro,,,,,,,3,,todo
E-3DS-0051,E,3DS,Animal Crossing - New Leaf - Welcome Amiibo,no-intro,,,,,,,3,,todo
E-3DS-0052,E,3DS,Animal Hospital,no-intro,,,,,,,3,,todo
E-3DS-0053,E,3DS,Animal Resort - Dobutsuen o Tsukurou!!,no-intro,,,,,,,3,,todo
E-3DS-0054,E,3DS,Anpanman to Asobo - New Aiueo Kyoushitsu,no-intro,,,,,,,3,,todo
E-3DS-0055,E,3DS,Anpanman to Touch de Waku Waku Training,no-intro,Quiz,inferred,答える,明,正誤が即出る。何問取れたかで満足が決まる,shokudo,2,,todo
E-3DS-0056,E,3DS,Ansatsu Kyoushitsu - Assassin Ikusei Keikaku!!,no-intro,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-3DS-0057,E,3DS,Ansatsu Kyoushitsu - Koro-sensei Daihouimou!!,no-intro,,,,,,,3,,todo
E-3DS-0058,E,3DS,Arcade Classics 3D,no-intro,,,,,,,3,,todo
E-3DS-0059,E,3DS,Are You Smarter than a 5th Grader,no-intro,,,,,,,3,,todo
E-3DS-0060,E,3DS,Armed Blue Gunvolt - Striker Pack,no-intro,,,,,,,3,,todo
E-3DS-0061,E,3DS,Around the World with Hello Kitty & Friends,no-intro,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-3DS-0062,E,3DS,Art Academy - Lessons for Everyone!,no-intro,,,,,,,3,,todo
E-3DS-0063,E,3DS,Asonde Shogi ga Tsuyokunaru! Ginsei Shogi DX,no-intro,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-3DS-0064,E,3DS,Asphalt 3D,no-intro,,,,,,,3,,todo
E-3DS-0065,E,3DS,Asphalt 3D - Nitro Racing,no-intro,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-3DS-0066,E,3DS,Asterix - The Mansions of the Gods,no-intro,,,,,,,3,,todo
E-3DS-0067,E,3DS,Atelier Deco La Doll Collection,no-intro,,,,,,,3,,todo
E-3DS-0068,E,3DS,Atlantic Quest,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0069,E,3DS,Atooi Collection,no-intro,,,,,,,3,,todo
E-3DS-0070,E,3DS,Azada,no-intro,,,,,,,3,,todo
E-3DS-0071,E,3DS,Azito 3D,no-intro,,,,,,,3,,todo
E-3DS-0072,E,3DS,Azure Striker Gunvolt - Striker Pack,no-intro,,,,,,,3,,todo
E-3DS-0073,E,3DS,Bandai Namco Games Presents J Legend Retsuden,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0074,E,3DS,Barbie & Her Sisters - Puppy Rescue,no-intro,,,,,,,3,,todo
E-3DS-0075,E,3DS,Barbie - Fun & Fashion Dogs,no-intro,,,,,,,3,,todo
E-3DS-0076,E,3DS,Barbie - Groom and Glam Pups,no-intro,,,,,,,3,,todo
E-3DS-0077,E,3DS,Barbie Dreamhouse Party,no-intro,,,,,,,3,,todo
E-3DS-0078,E,3DS,Batman - Arkham Origins Blackgate,no-intro,,,,,,,3,,todo
E-3DS-0079,E,3DS,Battleship,no-intro,,,,,,,3,,todo
E-3DS-0080,E,3DS,Beast Saga - Saikyou Gekitotsu Colosseum!,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0081,E,3DS,Bella Sara - The Magical Horse Adventures,no-intro,,,,,,,3,,todo
E-3DS-0082,E,3DS,Bella Sara 2,no-intro,,,,,,,3,,todo
E-3DS-0083,E,3DS,Ben 10 - Galactic Racing,no-intro,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-3DS-0084,E,3DS,Ben 10 - Omniverse,no-intro,,,,,,,3,,todo
E-3DS-0085,E,3DS,Ben 10 - Omniverse 2,no-intro,,,,,,,3,,todo
E-3DS-0086,E,3DS,Best Friends My Horse 3D,no-intro,,,,,,,3,,todo
E-3DS-0087,E,3DS,Best of Arcade Games,no-intro,,,,,,,3,,todo
E-3DS-0088,E,3DS,Best of Board Games,no-intro,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-3DS-0089,E,3DS,Best of Casual Games,no-intro,,,,,,,3,,todo
E-3DS-0090,E,3DS,Beyblade Burst,no-intro,,,,,,,3,,todo
E-3DS-0091,E,3DS,Beyblade Burst God,no-intro,,,,,,,3,,todo
E-3DS-0092,E,3DS,Beyblade Evolution,no-intro,,,,,,,3,,todo
E-3DS-0093,E,3DS,Big Hero 6 - Battle in the Bay,no-intro,,,,,,,3,,todo
E-3DS-0094,E,3DS,Bikkuri! Tobidasu! Mahou no Pen,no-intro,,,,,,,3,,todo
E-3DS-0095,E,3DS,Bikkuriman Kanjuku Haou - Sanmi Douran Sensouki,no-intro,,,,,,,3,,todo
E-3DS-0096,E,3DS,Biohazard - Revelations,no-intro,,,,,,,3,,todo
E-3DS-0097,E,3DS,Biohazard - The Mercenaries 3D,no-intro,,,,,,,3,,todo
E-3DS-0098,E,3DS,Bit.Trip Saga,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0099,E,3DS,Biyoushi Debut Monogatari - Top Sutairisuto o Mezasou!,no-intro,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-3DS-0100,E,3DS,Blazblue - Continuum Shift II,no-intro,,,,,,,3,,todo
E-3DS-0101,E,3DS,Boku no Hero Academia - Battle for All,no-intro,,,,,,,3,,todo
E-3DS-0102,E,3DS,Boku wa Koukuu Kanseikan - Airport Hero 3D - Haneda All Stars,no-intro,,,,,,,3,,todo
E-3DS-0103,E,3DS,Boku wa Koukuu Kanseikan - Airport Hero 3D - Haneda with JAL,no-intro,,,,,,,3,,todo
E-3DS-0104,E,3DS,Boku wa Koukuu Kanseikan - Airport Hero 3D - Honolulu,no-intro,,,,,,,3,,todo
E-3DS-0105,E,3DS,Boku wa Koukuu Kanseikan - Airport Hero 3D - Kankuu All Stars,no-intro,,,,,,,3,,todo
E-3DS-0106,E,3DS,Boku wa Koukuu Kanseikan - Airport Hero 3D - Kankuu Sky Story,no-intro,,,,,,,3,,todo
E-3DS-0107,E,3DS,Boku wa Koukuu Kanseikan - Airport Hero 3D - Naha Premium,no-intro,,,,,,,3,,todo
